acc,label,phylum,f1,cls,n_overlap,grp_size,is_longest,length
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,58,1,1,875
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,60,26,0,1469
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,132,57,0,2177
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,33,5,0,590
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,102,37,0,1649
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,42,1,1,734
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,30,16,0,767
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,25,7,0,425
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,116,58,0,1781
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,47,8,0,992
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,109,52,0,1529
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,19,8,0,443
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,69,23,0,1289
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,51,18,0,1037
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,29,2,0,584
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,28,3,0,425
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,25,6,0,416
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,67,35,0,1142
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,41,20,0,758
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,53,24,0,1097
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,62,27,0,1022
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,30,13,0,443
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,32,8,0,677
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,77,37,0,1613
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,80,41,0,1586
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,31,8,0,701
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,89,31,0,1664
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,80,35,0,1739
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,50,20,0,1256
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,113,61,0,2153
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,32,10,0,536
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,41,13,0,716
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,100,36,0,1721
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,59,27,0,1445
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,100,38,0,1793
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,105,26,0,1478
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,75,32,0,1157
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,27,12,0,545
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,55,37,0,1103
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,95,54,0,1418
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,40,13,0,839
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,29,6,0,539
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,64,33,0,1373
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,77,40,0,1796
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,13,8,0,482
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,82,38,0,1922
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,66,32,0,1058
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,65,28,0,1427
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,24,12,0,656
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,65,24,0,1166
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,150,78,0,2558
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,50,25,0,860
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,24,11,0,581
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,55,28,0,1103
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,60,39,0,1394
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,60,37,0,1166
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,331,151,0,5615
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,33,20,0,905
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,93,42,0,1205
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,52,25,0,902
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,67,44,0,1049
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,76,44,0,1667
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,33,17,0,743
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,78,49,0,1646
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,18,5,0,470
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,41,16,0,611
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,45,22,0,632
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,37,13,0,722
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,54,15,0,695
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,30,14,0,539
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,35,10,0,683
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,72,34,0,1352
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,84,29,0,1439
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,36,12,0,494
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,33,20,0,707
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,55,20,0,800
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,55,25,0,956
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,37,12,0,509
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,38,15,0,596
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,62,37,0,1229
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,82,33,0,1535
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,176,95,0,3623
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,45,1,1,830
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,73,36,0,1214
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,153,69,0,2159
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,118,51,0,2042
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,85,41,0,1391
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,14,6,0,458
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,32,15,0,437
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,47,12,0,671
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,69,42,0,1517
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12,7,0,434
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,30,9,0,665
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,54,26,0,977
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,78,1,1,1667
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,55,17,0,1289
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,56,23,0,980
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,38,9,0,449
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,19,6,0,461
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,35,14,0,644
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,19,4,0,422
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,32,1,1,686
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,20,8,0,476
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,96,42,0,1778
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,33,7,0,725
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,48,19,0,1271
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,73,27,0,1235
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,28,12,0,506
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,63,30,0,1397
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,53,20,0,1202
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,93,52,0,1469
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,16,10,0,413
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,59,1,1,1127
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,49,18,0,797
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,39,6,0,581
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,43,18,0,608
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,63,33,0,1124
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,22,6,0,464
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,32,9,0,503
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,60,29,0,1109
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10,3,0,431
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,36,16,0,914
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,52,32,0,1298
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,31,16,0,1010
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,40,12,0,647
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,25,7,0,503
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,29,12,0,491
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,16,5,0,491
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,70,23,0,920
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,21,15,0,419
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,106,58,0,2240
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,56,39,0,1349
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,62,41,0,1694
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,29,15,0,620
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,87,49,0,1184
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,29,15,0,470
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,20,11,0,488
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,15,4,0,452
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,26,18,0,866
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,39,11,0,734
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,62,35,0,884
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,24,13,0,431
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,18,7,0,416
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,41,24,0,647
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14,8,0,446
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,72,50,0,1583
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,70,38,0,1331
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,79,33,0,1289
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,25,10,0,476
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,14,9,0,500
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,36,14,0,863
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,40,19,0,419
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,30,6,0,416
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,23,11,0,605
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,36,15,0,827
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,64,18,0,842
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,25,7,0,416
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,39,21,0,809
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,42,19,0,1010
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,124,50,0,2276
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,55,32,0,983
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,96,39,0,1376
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,64,25,0,938
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,64,32,0,1010
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,20,6,0,416
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,54,28,0,848
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,27,11,0,563
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,32,10,0,440
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,59,28,0,980
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,58,17,0,857
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,94,53,0,1604
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,158,41,0,1763
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,27,8,0,455
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,62,26,0,1280
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,18,11,0,494
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,44,22,0,773
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,77,29,0,1337
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,28,7,0,425
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,30,11,0,692
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,45,21,0,884
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,22,3,0,623
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,20,5,0,449
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,40,8,0,431
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,79,29,0,1739
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,16,6,0,530
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,76,34,0,1265
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,34,11,0,422
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,20,10,0,497
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,20,5,0,482
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,49,19,0,779
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,59,35,0,1121
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,76,40,0,1289
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,44,17,0,959
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,41,18,0,692
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,35,10,0,707
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,32,14,0,542
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,103,34,0,2282
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,25,8,0,443
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,30,11,0,590
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,23,4,0,437
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,92,48,0,1517
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,113,44,0,2033
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,51,28,0,1055
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,27,8,0,674
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,101,13,0,1541
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,94,28,0,1667
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,27,8,0,422
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,21,7,0,419
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,88,42,0,1919
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,79,6,0,1106
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,49,9,0,1433
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,70,7,0,1193
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,58,8,0,1025
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,52,12,0,1157
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,64,12,0,1211
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,61,11,0,1049
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,121,36,0,2171
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,52,27,0,1232
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,68,23,0,1565
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,95,16,0,1724
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,174,27,0,1964
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,120,28,0,2354
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,82,21,0,2048
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,172,87,0,2381
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,171,19,0,2222
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,96,28,0,1715
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,121,25,0,1985
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,82,27,0,1430
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,144,61,0,1958
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,78,46,0,1484
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,60,27,0,1079
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,82,43,0,1454
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,140,17,0,2438
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,103,52,0,2075
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,85,9,0,1931
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,186,74,0,2843
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,28,15,0,1028
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,99,37,0,1409
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,86,16,0,1910
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,61,7,0,1082
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,70,35,0,1157
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,154,49,0,3113
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,81,28,0,1097
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,53,26,0,1169
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,138,39,0,2648
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,113,14,0,1976
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,145,33,0,2723
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,154,99,0,2933
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,102,38,0,1772
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,124,44,0,2015
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,143,38,0,3143
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,113,51,0,2063
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,109,25,0,2084
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,77,36,0,1223
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,93,9,0,1889
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,122,59,0,1679
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,613,232,0,10772
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,108,63,0,1910
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,80,42,0,1532
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,54,27,0,1268
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,133,48,0,2276
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,106,36,0,1898
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,122,49,0,2270
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,78,37,0,2306
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,129,61,0,2003
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,56,25,0,1301
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,81,13,0,1151
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,122,40,0,1691
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,87,27,0,1661
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,56,22,0,1049
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,84,10,0,1472
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,70,34,0,1784
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,144,22,0,2330
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,88,45,0,1856
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,73,35,0,2204
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,61,22,0,1181
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,76,23,0,1556
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,95,38,0,1661
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,44,17,0,1091
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,61,10,0,1223
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,80,27,0,1478
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,101,28,0,1685
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,68,35,0,1604
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,104,20,0,1772
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,66,20,0,1418
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,98,16,0,1739
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,68,42,0,1601
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,64,28,0,1262
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,75,7,0,1343
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,119,24,0,2624
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,207,35,0,3302
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,28,20,0,1196
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,58,12,0,1043
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,84,26,0,1376
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,64,18,0,1139
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,71,21,0,1523
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,47,17,0,1094
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,66,32,0,1340
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,101,19,0,1904
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,188,57,0,3032
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,93,38,0,1505
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,66,33,0,1076
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,109,31,0,2015
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,45,13,0,1226
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,76,20,0,1403
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,92,41,0,1577
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,75,38,0,1190
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,53,14,0,1037
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,88,37,0,1409
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,128,44,0,2930
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,47,31,0,1265
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,80,13,0,2090
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,222,103,0,3962
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,106,34,0,2684
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,69,20,0,2192
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,69,14,0,1649
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,158,40,0,3119
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,64,34,0,1049
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,84,30,0,1169
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,63,21,0,1355
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,60,22,0,1043
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,82,33,0,1952
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,36,26,0,1058
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,152,47,0,2627
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,80,26,0,1559
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,45,11,0,1175
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,46,14,0,1313
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,99,70,0,1658
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,82,37,0,1385
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,83,13,0,1826
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,40,8,0,1136
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,99,43,0,1883
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,115,57,0,2189
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,70,20,0,1097
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,56,20,0,1265
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,32,10,0,1043
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,254,119,0,5222
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,47,18,0,1016
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,92,30,0,1388
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,75,33,0,1490
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,124,59,0,2327
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,60,10,0,1307
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,69,29,0,2231
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,135,38,0,3398
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,52,29,0,1085
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,62,14,0,1136
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,107,32,0,1730
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,213,108,0,3179
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,66,24,0,1493
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,95,63,0,1865
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,108,34,0,1427
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,32,7,0,1010
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,33,11,0,1280
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,57,25,0,1055
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,139,72,0,2993
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,90,50,0,1871
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,148,70,0,3509
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,137,63,0,2513
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,35,20,0,1013
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,114,56,0,1919
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,65,29,0,1487
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,132,69,0,3023
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,67,31,0,1421
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,76,28,0,1646
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,84,41,0,1532
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,105,59,0,1871
