type,acc,name,genome_cat,correct_rank,gap_01,gap_to_correct,prob_keep,clf_flipped,d_rbs,d_anti_sd,d_codon,d_imm,d_length,d_f4,d_baseline,gc_pct,d_len_zscore
B2,NC_003155.5,Streptomyces,problem,1,0.08543136420729347,0.08543136420729347,0.07331378299120235,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.015099507823126856,0.015099507823126856,0.002976190476190476,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.2023577942185959,0.2023577942185959,0.01633986928104575,True,,,,,,,,,
B4r2,NC_003155.5,Streptomyces,problem,2,0.13330664266477754,0.44801497635408083,0.01633986928104575,True,0.6952756899877779,0.15384615384615385,0.03545417573599274,0.040968274141665706,-132.0,0.0,0.44801497635408083,0.7071655449693804,-0.9337372339518737
B2,NC_003155.5,Streptomyces,problem,1,0.19395371067027867,0.19395371067027867,0.036065573770491806,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.26744376765305944,0.26744376765305944,0.04488330341113106,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.0178948920384272,0.0178948920384272,0.17354497354497356,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.32826697174116504,0.32826697174116504,0.2993630573248407,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.14783720749179352,0.14783720749179352,0.5588235294117647,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.11878438738076902,0.11878438738076902,0.07407407407407407,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.1098884549208563,0.1098884549208563,0.01556420233463035,True,,,,,,,,,
B4r2,NC_003155.5,Streptomyces,problem,2,0.09302067305644357,0.12240279297452261,0.9991835994194485,False,0.6998903516469889,0.038461538461538436,0.1696327891746341,0.11474988030116218,-234.0,0.5714285714285714,0.12240279297452261,0.7071655449693804,-1.655261460187413
B2,NC_003155.5,Streptomyces,problem,1,0.3734971395490483,0.3734971395490483,0.2302568981921979,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.5315696222714337,0.5315696222714337,0.9808187804179788,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.42363822310555044,0.42363822310555044,0.7210216110019646,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.18860498570800388,0.18860498570800388,0.8111111111111111,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.09745712961233899,0.09745712961233899,0.11922141119221409,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.15189201906267513,0.15189201906267513,0.2863157894736842,False,,,,,,,,,
B4r2,NC_003155.5,Streptomyces,problem,2,0.16704407578665936,0.6664809831007954,0.9798339264531435,False,0.035891812904973674,-0.2692307692307693,0.05703682058539594,0.08065870910878603,-78.0,0.5714285714285714,0.6664809831007954,0.7071655449693804,-0.551753820062471
B2,NC_003155.5,Streptomyces,problem,1,0.03592276332736333,0.03592276332736333,0.49443207126948785,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.06605531251163832,0.06605531251163832,0.06521739130434782,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.29073186274339147,0.29073186274339147,0.9721784776902888,False,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.39341300202499774,0.39341300202499774,0.09019607843137255,True,,,,,,,,,
B2,NC_003155.5,Streptomyces,problem,1,0.2910446640882345,0.2910446640882345,0.8111111111111111,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.011015460534625987,0.011015460534625987,0.9913700107874865,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.158211667693557,0.2072683345757511,0.6141552511415522,False,0.019275540086708065,-0.23076923076923073,-0.07171817913986656,0.0013964022715401425,51.0,0.0,0.2072683345757511,0.6772058267495703,0.26287298680671967
B2,NC_002929.2,Bordetella,problem,1,0.2716502557780647,0.2716502557780647,0.9318681318681319,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.2615269099777944,0.2615269099777944,0.955984555984556,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.12009380323990371,0.12009380323990371,0.01633986928104575,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.10417576184153532,0.10417576184153532,0.013297872340425532,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.13941085698684574,0.13941085698684574,0.7489878542510121,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.05156578559467562,0.05156578559467562,0.013297872340425532,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.12879750577658022,0.12879750577658022,0.0008904719501335708,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.19130158602700753,0.2591059736470456,0.9100467289719626,False,0.4394823139769516,-0.23076923076923078,0.004025012989001708,0.0029680919633439107,-6.0,0.5714285714285714,0.2591059736470456,0.6772058267495703,-0.030926233741967124
B2,NC_002929.2,Bordetella,problem,1,0.12913663426987299,0.12913663426987299,0.2993630573248407,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.8299975300081996,0.8299975300081996,0.0,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.2800415310398314,0.35850397222890606,0.38977072310405636,False,0.3855108017341678,0.0,0.03942887496946068,0.017511589387475546,-12.0,0.0,0.35850397222890606,0.6772058267495703,-0.06185246748393425
B4r2,NC_002929.2,Bordetella,problem,2,0.6262216131777034,0.8208183404121563,0.14018691588785046,True,1.5067965050638334,0.0,-0.15844530287574188,-0.10643865599702751,99.0,0.0,0.8208183404121563,0.6772058267495703,0.5102828567424553
B2,NC_002929.2,Bordetella,problem,1,0.31471405945378095,0.31471405945378095,0.01556420233463035,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.16206741273052927,0.16206741273052927,0.38977072310405636,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.14074991147589344,0.14074991147589344,0.002770083102493075,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.16773654743881394,0.2028650587982952,0.0,True,-0.20376999520234607,-0.11538461538461536,-0.481413509894913,-0.415354408815918,894.0,-0.5714285714285714,0.2028650587982952,0.6772058267495703,4.60800882755308
B4r2,NC_002929.2,Bordetella,problem,2,0.007781313772493803,0.06813025114105109,0.11922141119221409,True,-0.1850451848324008,0.0,0.01432508443663083,-0.004036500584197633,15.0,0.0,0.06813025114105109,0.6772058267495703,0.07731558435491781
B4r2,NC_002929.2,Bordetella,problem,2,0.16681338409229696,0.9378276526965816,0.0008904719501335708,True,-0.28913310130062597,0.19230769230769224,-0.6860654254412659,-0.3466633087830523,690.0,-0.7142857142857143,0.9378276526965816,0.6772058267495703,3.556516880326204
B4r2,NC_002929.2,Bordetella,problem,2,0.20024434892572174,0.4023421830169127,0.06521739130434782,True,0.6091070667399852,0.0,0.08292558997678579,0.07300810664922008,-81.0,0.0,0.4023421830169127,0.6772058267495703,-0.4175041555165544
B2,NC_002929.2,Bordetella,problem,1,0.026664705000200684,0.026664705000200684,0.04488330341113106,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.8554637329617716,0.9146754388885068,0.0,True,-0.8756602496533245,0.0,-1.2631122872833402,-0.7729550809812187,651.0,-0.7142857142857143,0.9146754388885068,0.6772058267495703,3.3554963610034183
B2,NC_002929.2,Bordetella,problem,1,0.4369581897515076,0.4369581897515076,0.9628787878787879,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.08874300783718425,0.08874300783718425,0.0051635111876075735,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.11360063502100054,0.35985580893867886,0.0008904719501335708,True,-1.5420432069366719,0.15384615384615385,-0.7798985744131841,-1.0675243854324978,210.0,-0.7142857142857143,0.35985580893867886,0.6772058267495703,1.0824181809688445
B2,NC_002929.2,Bordetella,problem,1,0.056968841914972757,0.056968841914972757,0.452755905511811,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4239690161416192,0.4239690161416192,0.6975881261595547,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.5751140746134791,0.5751140746134791,0.9963931469792606,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.09889605336321772,0.09889605336321772,0.02761904761904762,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.10085683800867606,0.10085683800867606,0.002785515320334262,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.005595480370232053,0.005595480370232053,0.38977072310405636,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.6138560257205441,0.6138560257205441,0.9389140271493213,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.8550105225349611,0.8550105225349611,0.002785515320334262,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.06559925443948345,0.06559925443948345,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.7542934361877833,0.7542934361877833,0.452755905511811,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.14071273267861883,0.14071273267861883,0.38977072310405636,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.23936813270283608,0.23936813270283608,0.3169642857142857,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.12267613547935596,0.12267613547935596,0.12588652482269502,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.03811616204324686,0.03811616204324686,0.04488330341113106,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.8631507320868668,0.8631507320868668,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.7254937511174742,0.7254937511174742,0.031746031746031744,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4739250423306194,0.4739250423306194,0.2993630573248407,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.25814842959146134,0.25814842959146134,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.26728443062995133,0.26728443062995133,0.002785515320334262,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.657415868459923,0.8777780891032325,0.14018691588785046,True,3.7934262890642123,0.1923076923076923,0.020924315746402966,0.12241432664096863,-123.0,0.0,0.8777780891032325,0.6772058267495703,-0.6339877917103229
B2,NC_002929.2,Bordetella,problem,1,0.07812998066021759,0.07812998066021759,0.09019607843137255,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.29581617296699747,0.29581617296699747,0.9798339264531435,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.6478338149034837,0.6478338149034837,0.9991835994194485,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.5806321126254179,0.5806321126254179,0.9100467289719626,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.0797109276154373,0.10616513853354093,0.2863157894736842,False,0.16191453672835035,0.07692307692307693,0.014236546070166112,0.016196595062797026,-12.0,0.0,0.10616513853354093,0.6772058267495703,-0.06185246748393425
B4r2,NC_002929.2,Bordetella,problem,2,0.04523266953505711,0.2832364431061265,0.14018691588785046,True,0.25443712914455074,-0.07692307692307687,0.07995306530846247,0.05394257812024528,-51.0,0.0,0.2832364431061265,0.6772058267495703,-0.26287298680671967
B2,NC_002929.2,Bordetella,problem,1,0.025265468618986375,0.025265468618986375,0.21301775147928995,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.0009217934956300411,0.0009217934956300411,0.01633986928104575,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.061238531439013144,0.061238531439013144,0.8735119047619048,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.5366795332675807,0.5366795332675807,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3876366457171585,0.3876366457171585,0.9389140271493213,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.1363699626194883,0.17591206634385337,0.0008904719501335708,True,0.7054847671735275,0.15384615384615385,-0.43613093238537837,-0.3765724698697306,342.0,0.0,0.17591206634385337,0.6772058267495703,1.762795323292118
B4r2,NC_002929.2,Bordetella,problem,2,0.17357673465014756,0.24060720723317175,0.0008904719501335708,True,-0.4240618819075849,0.038461538461538436,-0.48839699959483374,-0.5637780680733221,252.0,-0.5714285714285714,0.24060720723317175,0.6772058267495703,1.2989018171626134
B2,NC_002929.2,Bordetella,problem,1,0.021355780938403512,0.021355780938403512,0.013297872340425532,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.2827977089525078,0.2827977089525078,0.8735119047619048,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.1793119461176289,0.1793119461176289,0.02761904761904762,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.18554738492132894,0.18554738492132894,0.04488330341113106,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.0536966218123105,0.0536966218123105,0.06521739130434782,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.03085542156845733,0.036108623409841556,0.01126126126126126,True,0.4240618819075848,0.038461538461538436,0.00750245074507272,0.062310148101377916,-54.0,0.0,0.036108623409841556,0.6772058267495703,-0.27833610367770234
B4r2,NC_002929.2,Bordetella,problem,2,0.20117395161822582,0.4507374793406007,0.0008904719501335708,True,-0.11565324052025039,0.0,-0.4073140363583445,-0.3073695273215865,129.0,-0.5714285714285714,0.4507374793406007,0.6772058267495703,0.6649140254522902
B2,NC_002929.2,Bordetella,problem,1,0.987119801238574,0.987119801238574,0.0,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.3048558313506611,0.6402279228837102,0.002976190476190476,True,0.023130648104049994,-0.19230769230769235,-0.41020305583944905,-0.0904060475021905,363.0,0.0,0.6402279228837102,0.6772058267495703,1.871037141389003
B2,NC_002929.2,Bordetella,problem,1,0.011146312044365558,0.011146312044365558,0.02761904761904762,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.023539142403071978,0.023539142403071978,0.3169642857142857,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.930499539429019,0.930499539429019,1.0,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.6468031438936741,0.8071091857346815,0.0008904719501335708,True,-0.8018624676070693,-0.19230769230769235,-0.4760165827756299,-0.13026426644289757,549.0,0.0,0.8071091857346815,0.6772058267495703,2.8297503873899794
B4r2,NC_002929.2,Bordetella,problem,2,0.07184201612271934,0.19611813751777696,0.0008904719501335708,True,-0.8481237638151697,0.0,-0.3983670684234272,-0.44656918027905135,339.0,-0.7142857142857143,0.19611813751777696,0.6772058267495703,1.747332206421135
B2,NC_002929.2,Bordetella,problem,1,0.5089705002163889,0.5089705002163889,0.9100467289719626,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4024770989833524,0.4024770989833524,0.7210216110019646,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.2837042466008608,0.2837042466008608,0.6826347305389222,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.10007833057435,0.32217898488180374,0.9808187804179788,False,-0.5782662026012519,-0.07692307692307693,0.012272089883579307,0.01877512909535628,-15.0,0.0,0.32217898488180374,0.6772058267495703,-0.07731558435491781
B2,NC_002929.2,Bordetella,problem,1,0.21496540620822735,0.21496540620822735,0.7897091722595079,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.08184201358127474,0.08184201358127474,0.12403100775193801,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.005300098169072953,0.005300098169072953,0.12403100775193801,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.1706165726243256,0.1706165726243256,0.0,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.35963218307112577,0.886530543024632,0.9808187804179788,False,1.457230830555155,-0.07692307692307693,-0.0005912485150409985,0.009919705287046998,-6.0,0.0,0.886530543024632,0.6772058267495703,-0.030926233741967124
B4r2,NC_002929.2,Bordetella,problem,2,0.11120106311040345,0.116073680737113,0.01126126126126126,True,0.2918867498844412,0.11538461538461536,0.019426006027866705,0.03056430084837347,-114.0,0.0,0.116073680737113,0.6772058267495703,-0.5875984410973736
B4r2,NC_002929.2,Bordetella,problem,2,0.07183938333439244,0.12409500410587704,0.0051635111876075735,True,0.6013968507053019,-0.11538461538461536,0.23159482848549828,0.20345820482880317,-123.0,0.0,0.12409500410587704,0.6772058267495703,-0.6339877917103232
B2,NC_002929.2,Bordetella,problem,1,0.13556615907899783,0.13556615907899783,0.2863157894736842,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.258098805623618,0.258098805623618,0.013297872340425532,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.1695881394155645,0.1695881394155645,0.3169642857142857,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.0164150938477583,0.0164150938477583,0.04488330341113106,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.008255574565005475,0.37472090791695223,0.5113636363636364,False,-0.6707887950174523,0.0,0.06010499205694053,0.0787443554166316,-36.0,0.0,0.37472090791695223,0.6772058267495703,-0.18555740245180186
B2,NC_002929.2,Bordetella,problem,1,0.18884937084338915,0.18884937084338915,0.452755905511811,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.31859189675609123,0.7573059705717053,0.3169642857142857,False,1.0408791646822535,-0.1538461538461538,-0.019483626242201346,0.02793171363427216,-15.0,0.0,0.7573059705717053,0.6772058267495703,-0.07731558435491737
B2,NC_002929.2,Bordetella,problem,1,0.14407669304847204,0.14407669304847204,0.7785817655571635,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.4616590077902467,0.5861010731242509,0.955984555984556,False,0.3238290734567012,-0.11538461538461542,0.13079048547298056,0.30498451840878993,-30.0,0.0,0.5861010731242509,0.6772058267495703,-0.1546311687098349
B2,NC_002929.2,Bordetella,problem,1,0.04621927652328672,0.04621927652328672,0.002976190476190476,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3884431749285504,0.3884431749285504,0.8111111111111111,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.0516349961561513,0.0516349961561513,0.01633986928104575,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.6878876728124936,0.6878876728124936,0.999468085106383,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3270175721637827,0.3270175721637827,0.7513297872340425,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.4859080468638073,0.512308848215401,0.04488330341113106,True,1.0331689486475701,0.0,-0.23778208568428294,-0.14962839113925064,228.0,0.0,0.512308848215401,0.6772058267495703,1.1751968821947454
B2,NC_002929.2,Bordetella,problem,1,0.536874928554786,0.536874928554786,0.8111111111111111,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.5250749134885098,0.5250749134885098,0.9389140271493213,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.1491381526942206,0.1491381526942206,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.715092770954497,0.715092770954497,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.30871697132417886,0.30871697132417886,0.49443207126948785,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.33209713533976526,0.33209713533976526,0.06586021505376345,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.08961157259113328,0.08961157259113328,0.01126126126126126,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.053608909078157296,0.053608909078157296,0.09019607843137255,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.6492817085350229,0.6492817085350229,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.07138538929168448,0.07138538929168448,0.06586021505376345,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.5068659855548212,0.5068659855548212,0.49443207126948785,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.19813979634625412,0.19813979634625412,0.3169642857142857,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.11945015393346381,0.11945015393346381,0.002785515320334262,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.06282081977576226,0.06282081977576226,0.3169642857142857,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.401956380770228,0.5177944538484507,0.9100467289719626,False,0.8481237638151697,0.15384615384615385,0.006722300545299431,0.007553001661120273,-6.0,0.7142857142857143,0.5177944538484507,0.6772058267495703,-0.030926233741967124
B2,NC_002929.2,Bordetella,problem,1,0.041367884818537703,0.041367884818537703,0.01633986928104575,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.28253963552254824,0.3484820549470893,0.0008904719501335708,True,0.4394823139769515,-0.038461538461538436,-0.7851694515477069,-0.15367025821879143,393.0,0.0,0.3484820549470893,0.6772058267495703,2.0256683100988377
B2,NC_002929.2,Bordetella,problem,1,0.48412516763866265,0.48412516763866265,0.0051635111876075735,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.33949341984450854,0.33949341984450854,0.9318681318681319,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.05417425706476209,0.05417425706476209,0.09019607843137255,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.09977371163398985,0.09977371163398985,0.2863157894736842,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.4802605418268371,0.5429840385954634,0.0008904719501335708,True,-0.13107367258961705,0.1538461538461538,-0.7702863176552401,-0.4149587997286283,1758.0,0.0,0.5429840385954634,0.6772058267495703,9.061386486396325
B2,NC_002929.2,Bordetella,problem,1,0.2721941866130493,0.2721941866130493,0.7513297872340425,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.6364936753870403,0.6364936753870403,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.5211109475826374,0.5211109475826374,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.12892813693457938,0.12892813693457938,0.3169642857142857,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.054668621594760936,0.4017398003792527,0.9798339264531435,False,-0.2726112097977327,-0.038461538461538436,0.07071675264968913,0.018809905862274823,-12.0,0.0,0.4017398003792527,0.6772058267495703,-0.061852467483934026
B4r2,NC_002929.2,Bordetella,problem,2,0.6800891664152502,0.6885024844051983,0.9997844827586206,False,0.4240618819075848,-0.07692307692307687,0.03752635873517707,0.07324272551016153,-33.0,0.0,0.6885024844051983,0.6772058267495703,-0.1700942855808183
B2,NC_002929.2,Bordetella,problem,1,0.3286000301794143,0.3286000301794143,0.8111111111111111,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4142273909026919,0.4142273909026919,0.01126126126126126,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.40596060391410127,0.40596060391410127,0.09019607843137255,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.34500907525025326,0.34500907525025326,0.11922141119221409,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3420187278772744,0.3420187278772744,0.9628787878787879,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.05581316300003181,0.05581316300003181,0.452755905511811,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.2018430886697562,0.2018430886697562,0.17354497354497356,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.20494999254916735,0.20494999254916735,0.23008849557522124,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.7762259816718746,0.7762259816718746,1.0,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.11011797368571763,0.11011797368571763,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.2838498040414237,0.2838498040414237,0.013297872340425532,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.7147226736692827,0.7147226736692827,0.49443207126948785,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.4133064773784607,0.4133064773784607,0.6079545454545454,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.42510195394038064,0.42510195394038064,0.06586021505376345,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.08295442125347918,0.08295442125347918,0.06586021505376345,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.3151295247647017,0.3151295247647017,0.09019607843137255,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.021989536957541134,0.021989536957541134,0.036065573770491806,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.3371685233578443,0.37526802424945593,0.3169642857142857,False,0.3855108017341678,0.03846153846153849,0.1410092323886959,0.13791602033281658,-87.0,0.0,0.37526802424945593,0.6772058267495703,-0.4484303892585211
B2,NC_002929.2,Bordetella,problem,1,0.4012733788367484,0.4012733788367484,0.2863157894736842,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.10258966418647208,0.10258966418647208,0.09019607843137255,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.35725257332255467,0.5081834052983147,0.7897091722595079,False,0.8095726836417527,0.0,0.01130848755017655,-0.0005607651686561077,-6.0,0.0,0.5081834052983147,0.6772058267495703,-0.03092623374196668
B2,NC_002929.2,Bordetella,problem,1,0.15184145524922776,0.15184145524922776,0.9389140271493213,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.10188119632565673,0.10188119632565673,0.12588652482269502,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.6399241440193535,0.6399241440193535,0.0008904719501335708,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.44386521871969364,0.44386521871969364,0.0008904719501335708,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.29548193219253704,0.8562047563479496,0.0008904719501335708,True,-1.1488221891678205,0.03846153846153849,-0.7680351378308323,-0.5688868772523387,1038.0,-0.5714285714285714,0.8562047563479496,0.6772058267495703,5.3502384373602885
B2,NC_002929.2,Bordetella,problem,1,0.08886185249324186,0.08886185249324186,0.2302568981921979,False,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.12077318886488442,0.12077318886488442,0.054673721340388004,True,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.14985031104150082,0.22434970055978098,0.6826347305389222,False,0.4279169899249263,-0.03846153846153849,-0.15408399532720285,-0.14222158759590864,123.0,0.0,0.22434970055978098,0.6772058267495703,0.6339877917103234
B2,NC_002929.2,Bordetella,problem,1,0.49547539182409395,0.49547539182409395,0.6079545454545454,False,,,,,,,,,
B4r2,NC_002929.2,Bordetella,problem,2,0.5385882133066744,0.6494742416618191,0.8231827111984283,False,1.0408791646822535,-0.11538461538461536,0.0006118597213770061,0.005055461475474643,-3.0,0.0,0.6494742416618191,0.6772058267495703,-0.015463116870983562
B2,NC_002929.2,Bordetella,problem,1,0.4259306313091298,0.4259306313091298,0.0051635111876075735,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.13242933723631012,0.13242933723631012,0.14018691588785046,True,,,,,,,,,
B2,NC_002929.2,Bordetella,problem,1,0.20773059330811705,0.20773059330811705,0.6363636363636365,False,,,,,,,,,
