acc,label,phylum,f1,genome_gc,cls,rbs_score,rbs_spacing,length,is_atg,is_forward,gc1,gc2,gc3,gc12,abs_bias,gc_orf,nc,upstream_stops,upstream_gc
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.728571428571428,0.0,816.0,1,1,0.6911764705882353,0.5036764705882353,0.6580882352941176,0.5974264705882353,0.06066176470588236,0.6176470588235294,2.7605020689909416,4,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.9,0.0,1290.0,1,1,0.5720930232558139,0.48372093023255813,0.7023255813953488,0.527906976744186,0.17441860465116288,0.586046511627907,2.8064747776543473,4,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.514285714285714,0.0,5355.0,1,1,0.661624649859944,0.45098039215686275,0.711484593837535,0.5563025210084034,0.15518207282913166,0.6080298786181139,2.8283860911021557,6,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,7.5,0.0,558.0,1,1,0.7419354838709677,0.5645161290322581,0.5,0.653225806451613,0.153225806451613,0.6021505376344086,3.032760948807591,4,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.0,0.0,2043.0,1,1,0.6138032305433186,0.4698972099853157,0.5991189427312775,0.5418502202643172,0.05726872246696035,0.5609397944199707,3.391052968873091,1,0.68
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.55,0.0,903.0,1,1,0.5714285714285714,0.4584717607973422,0.6777408637873754,0.5149501661129567,0.16279069767441867,0.5692137320044297,2.6622778484190914,5,0.36
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.3,0.0,1560.0,1,1,0.6519230769230769,0.4634615384615385,0.7269230769230769,0.5576923076923077,0.16923076923076918,0.6141025641025641,2.764208629416334,3,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,8.0,0.0,921.0,1,1,0.6905537459283387,0.43973941368078173,0.6677524429967426,0.5651465798045603,0.10260586319218234,0.5993485342019544,2.976382351044635,3,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,10.9,0.0,444.0,1,1,0.6081081081081081,0.38513513513513514,0.5945945945945946,0.4966216216216216,0.09797297297297303,0.5292792792792793,2.8723569948194,5,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.55,0.0,2373.0,1,1,0.6548672566371682,0.46776232616940583,0.7509481668773704,0.561314791403287,0.18963337547408343,0.6245259165613148,2.7093445238649805,1,0.76
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.466666666666667,0.0,3675.0,1,1,0.6979591836734694,0.4726530612244898,0.7297959183673469,0.5853061224489796,0.1444897959183673,0.6334693877551021,2.7784968650544704,4,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.3,0.0,684.0,1,1,0.6535087719298246,0.5745614035087719,0.6491228070175439,0.6140350877192983,0.03508771929824561,0.6257309941520468,2.960860295518616,4,0.44
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,13.3,0.0,1614.0,1,1,0.6877323420074349,0.4256505576208178,0.7936802973977695,0.5566914498141264,0.23698884758364303,0.6356877323420075,2.4472880664726744,3,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.4,0.0,660.0,1,1,0.5818181818181818,0.5045454545454545,0.5545454545454546,0.5431818181818182,0.011363636363636354,0.546969696969697,3.1551364066267706,6,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.966666666666667,0.0,1050.0,1,1,0.6942857142857143,0.4942857142857143,0.7342857142857143,0.5942857142857143,0.14,0.6409523809523809,2.7051194905931526,4,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.8,0.0,1266.0,1,1,0.6137440758293838,0.4834123222748815,0.7180094786729858,0.5485781990521327,0.16943127962085314,0.6050552922590837,2.761248313697242,6,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,10.9,0.0,573.0,1,1,0.7382198952879581,0.42408376963350786,0.643979057591623,0.581151832460733,0.06282722513089001,0.6020942408376964,2.7059711160495232,2,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,14.3,0.0,2853.0,1,1,0.6288117770767613,0.42797055730809674,0.7076761303890642,0.5283911671924291,0.17928496319663512,0.5881528215913074,3.0242935241515183,2,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.4,0.0,1617.0,1,1,0.647495361781076,0.5324675324675324,0.6753246753246753,0.5899814471243042,0.0853432282003711,0.6184291898577613,2.911921265293729,1,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.466666666666667,0.0,486.0,1,1,0.6358024691358025,0.47530864197530864,0.6049382716049383,0.5555555555555556,0.04938271604938271,0.5720164609053497,2.881720404735009,5,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.05,0.0,2805.0,1,1,0.6727272727272727,0.4577540106951872,0.6663101604278074,0.5652406417112299,0.10106951871657754,0.5989304812834224,2.9602715686374474,3,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,14.3,0.0,2610.0,1,1,0.5908045977011495,0.4413793103448276,0.6816091954022988,0.5160919540229885,0.16551724137931034,0.5712643678160919,3.025909007126748,1,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.8,0.0,1257.0,1,1,0.6682577565632458,0.4439140811455847,0.6467780429594272,0.5560859188544153,0.09069212410501193,0.5863166268894192,3.008294417652513,4,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.633333333333333,0.0,942.0,1,1,0.5414012738853503,0.445859872611465,0.6687898089171974,0.49363057324840764,0.17515923566878977,0.5520169851380042,3.0144648044555367,1,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,10.5,0.0,423.0,1,1,0.46099290780141844,0.6879432624113475,0.6312056737588653,0.574468085106383,0.05673758865248224,0.5933806146572104,2.921207012253554,3,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.3,0.0,1158.0,1,1,0.6528497409326425,0.5077720207253886,0.727979274611399,0.5803108808290156,0.1476683937823834,0.6295336787564767,2.8850644975903723,3,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.8,0.0,1503.0,1,1,0.6926147704590818,0.4311377245508982,0.7085828343313373,0.56187624750499,0.1467065868263473,0.6107784431137725,2.833607965914151,6,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,6.3,0.0,837.0,1,1,0.6344086021505376,0.5053763440860215,0.6810035842293907,0.5698924731182795,0.11111111111111116,0.6069295101553166,2.79371655707103,4,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.633333333333333,0.0,1107.0,1,1,0.6341463414634146,0.4823848238482385,0.7289972899728997,0.5582655826558266,0.1707317073170731,0.6151761517615176,2.7038289197659604,1,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,-5.0,0.0,1011.0,1,1,0.6350148367952523,0.42433234421364985,0.7151335311572701,0.5296735905044511,0.185459940652819,0.5914935707220573,2.767522160790627,3,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,7.8,0.0,981.0,1,1,0.7003058103975535,0.5107033639143731,0.7064220183486238,0.6055045871559632,0.10091743119266061,0.6391437308868502,2.8312483079261734,2,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.466666666666667,0.0,2661.0,1,1,0.629086809470124,0.4836527621195039,0.7249154453213078,0.556369785794814,0.1685456595264938,0.6125516723036453,2.839384458720392,4,0.72
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,12.8,0.0,504.0,1,1,0.7023809523809523,0.375,0.7142857142857143,0.5386904761904762,0.17559523809523814,0.5972222222222222,2.7952707332999647,3,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.5,0.0,936.0,1,1,0.7371794871794872,0.48717948717948717,0.6538461538461539,0.6121794871794872,0.04166666666666663,0.6260683760683761,2.9880496110990835,6,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.8,0.0,981.0,1,1,0.6666666666666666,0.5045871559633027,0.7217125382262997,0.5856269113149847,0.13608562691131498,0.6309887869520897,2.6179580949451884,2,0.72
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.3,0.0,654.0,1,1,0.6238532110091743,0.4724770642201835,0.6880733944954128,0.5481651376146789,0.13990825688073394,0.5948012232415902,2.8326077999327643,3,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.05,0.0,1140.0,1,1,0.5710526315789474,0.45789473684210524,0.7578947368421053,0.5144736842105263,0.24342105263157898,0.5956140350877193,2.7158556955346373,6,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,7.5,0.0,576.0,1,1,0.5885416666666666,0.4739583333333333,0.6822916666666666,0.53125,0.15104166666666663,0.5815972222222222,2.7154947461707257,5,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,14.3,0.0,1086.0,1,1,0.6878453038674033,0.43646408839779005,0.6519337016574586,0.5621546961325967,0.08977900552486184,0.5920810313075506,2.9876507183765586,3,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.3,0.0,1341.0,1,1,0.7114093959731543,0.407158836689038,0.6868008948545862,0.5592841163310962,0.12751677852348997,0.6017897091722595,2.7464291467735102,5,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.55,0.0,897.0,1,1,0.5953177257525084,0.45819397993311034,0.6755852842809364,0.5267558528428093,0.1488294314381271,0.5763656633221851,2.7950017030006697,4,0.44
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,14.3,0.0,1182.0,1,1,0.6573604060913706,0.46446700507614214,0.6624365482233503,0.5609137055837563,0.10152284263959399,0.5947546531302876,2.951558733371041,6,0.68
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,6.3,0.0,819.0,1,1,0.7106227106227107,0.4835164835164835,0.6776556776556777,0.5970695970695971,0.08058608058608063,0.6239316239316239,2.7733607808390888,1,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,-5.0,0.0,855.0,1,1,0.6877192982456141,0.5087719298245614,0.6350877192982456,0.5982456140350878,0.03684210526315779,0.6105263157894737,2.8646354078836587,1,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.728571428571428,0.0,1329.0,1,1,0.7020316027088036,0.49435665914221216,0.6704288939051919,0.5981941309255079,0.07223476297968401,0.6222723852520692,2.7352212891256458,3,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,8.3,0.0,1284.0,1,1,0.6728971962616822,0.45093457943925236,0.719626168224299,0.5619158878504673,0.15771028037383172,0.6144859813084113,2.835859123694756,5,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.8,0.0,744.0,1,1,0.6814516129032258,0.43548387096774194,0.6451612903225806,0.5584677419354839,0.08669354838709675,0.5873655913978495,2.8049917318321884,1,0.44
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,14.014285714285714,0.0,786.0,1,1,0.6908396946564885,0.5076335877862596,0.6641221374045801,0.5992366412213741,0.06488549618320605,0.6208651399491094,3.112115360054031,3,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.9,0.0,444.0,1,1,0.6013513513513513,0.4864864864864865,0.6486486486486487,0.5439189189189189,0.10472972972972983,0.5788288288288288,2.4809892414783126,5,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.55,0.0,1437.0,1,1,0.6430062630480167,0.46764091858037576,0.7118997912317327,0.5553235908141962,0.1565762004175365,0.6075156576200418,2.886026229737381,4,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.3,0.0,954.0,1,1,0.6540880503144654,0.4591194968553459,0.7012578616352201,0.5566037735849056,0.14465408805031443,0.6048218029350105,2.7851965153128893,1,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,10.728571428571428,0.0,474.0,1,1,0.7468354430379747,0.6708860759493671,0.620253164556962,0.7088607594936709,0.08860759493670889,0.679324894514768,3.0236744063212266,3,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,-5.0,0.0,825.0,1,1,0.6727272727272727,0.52,0.64,0.5963636363636364,0.043636363636363584,0.610909090909091,3.0713792819769026,1,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.514285714285714,0.0,1215.0,1,1,0.6469135802469136,0.48148148148148145,0.7185185185185186,0.5641975308641975,0.154320987654321,0.6156378600823045,2.7749579072320616,2,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.014285714285714,0.0,504.0,1,1,0.6904761904761905,0.5416666666666666,0.6904761904761905,0.6160714285714286,0.07440476190476186,0.6408730158730159,2.8792331718955833,2,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,-5.0,0.0,459.0,1,1,0.6274509803921569,0.5686274509803921,0.5947712418300654,0.5980392156862745,0.0032679738562091387,0.5969498910675382,3.000424765036949,4,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.514285714285714,0.0,699.0,1,1,0.6008583690987125,0.5064377682403434,0.7124463519313304,0.553648068669528,0.15879828326180245,0.6065808297567954,2.6632753529381867,2,0.32
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.3,0.0,522.0,1,1,0.5574712643678161,0.45977011494252873,0.5804597701149425,0.5086206896551724,0.07183908045977017,0.5325670498084292,3.02998619148768,4,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,10.633333333333333,0.0,429.0,1,1,0.46153846153846156,0.4755244755244755,0.6153846153846154,0.46853146853146854,0.14685314685314688,0.5174825174825175,2.7655680580944586,4,0.36
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.55,0.0,813.0,1,1,0.6088560885608856,0.4280442804428044,0.6863468634686347,0.518450184501845,0.16789667896678973,0.5744157441574416,2.7074946003442246,4,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.3,0.0,1278.0,1,1,0.6291079812206573,0.460093896713615,0.7535211267605634,0.5446009389671361,0.20892018779342725,0.6142410015649452,2.873090314919969,1,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,14.3,0.0,1422.0,1,1,0.6729957805907173,0.46624472573839665,0.7236286919831224,0.569620253164557,0.1540084388185654,0.6209563994374121,2.720857318784753,2,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,13.966666666666667,0.0,651.0,1,1,0.6912442396313364,0.5668202764976958,0.5944700460829493,0.6290322580645161,0.03456221198156684,0.6175115207373272,2.9232296502231,3,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.5,0.0,1119.0,1,1,0.5844504021447721,0.517426273458445,0.7453083109919572,0.5509383378016086,0.19436997319034854,0.6157283288650581,2.5778455149486725,4,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,12.8,0.0,516.0,1,1,0.6337209302325582,0.4418604651162791,0.627906976744186,0.5377906976744187,0.09011627906976738,0.5678294573643411,2.7892511204691757,5,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,8.0,0.0,1212.0,1,1,0.6633663366336634,0.4628712871287129,0.7202970297029703,0.5631188118811882,0.1571782178217821,0.6155115511551155,2.71699008710751,6,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.514285714285714,0.0,447.0,1,1,0.6778523489932886,0.3959731543624161,0.6241610738255033,0.5369127516778524,0.08724832214765099,0.5659955257270693,2.829001383503377,5,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.9,0.0,414.0,1,1,0.5579710144927537,0.36231884057971014,0.6594202898550725,0.46014492753623193,0.19927536231884058,0.5265700483091788,2.6726622106225166,4,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,8.3,0.0,897.0,1,1,0.6354515050167224,0.5083612040133779,0.6688963210702341,0.5719063545150502,0.09698996655518388,0.6042363433667781,2.8013994628611663,4,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,7.8,0.0,420.0,1,1,0.5285714285714286,0.7,0.5571428571428572,0.6142857142857143,0.05714285714285716,0.5952380952380952,2.8531597319883377,2,0.8
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,8.133333333333333,0.0,1347.0,1,1,0.6503340757238307,0.3897550111358575,0.7505567928730512,0.5200445434298441,0.23051224944320714,0.5968819599109132,2.5446693008153014,5,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,9.05,0.0,519.0,1,1,0.45664739884393063,0.4046242774566474,0.6936416184971098,0.43063583815028905,0.26300578034682076,0.5183044315992292,2.6559553845447077,7,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.633333333333333,0.0,594.0,1,1,0.6565656565656566,0.494949494949495,0.6565656565656566,0.5757575757575758,0.08080808080808077,0.6026936026936027,2.9329389311333847,4,0.68
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,12.228571428571428,0.0,528.0,1,1,0.6875,0.5738636363636364,0.5113636363636364,0.6306818181818181,0.11931818181818177,0.5909090909090909,3.040879848052961,2,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.4,0.0,1425.0,1,1,0.64,0.4589473684210526,0.7157894736842105,0.5494736842105263,0.1663157894736842,0.6049122807017544,2.666629225383821,2,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,13.3,0.0,870.0,1,1,0.596551724137931,0.3793103448275862,0.5310344827586206,0.4879310344827586,0.043103448275862044,0.5022988505747127,3.1307728503449486,3,0.28
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,11.4,0.0,699.0,1,1,0.6094420600858369,0.4892703862660944,0.6609442060085837,0.5493562231759657,0.11158798283261806,0.586552217453505,3.021032587442619,4,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,14.05,0.0,1401.0,1,1,0.6145610278372591,0.44539614561027835,0.6745182012847966,0.5299785867237687,0.14453961456102782,0.5781584582441114,3.0005527082359054,5,0.68
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,8.0,0.0,2202.0,1,1,0.6267029972752044,0.5068119891008175,0.6852861035422343,0.5667574931880109,0.11852861035422335,0.6062670299727521,2.881430781025505,4,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,6.3,0.0,792.0,1,1,0.571969696969697,0.6325757575757576,0.6856060606060606,0.6022727272727273,0.08333333333333326,0.6300505050505051,2.8182518067540947,2,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,13.966666666666667,0.0,1629.0,1,1,0.5874769797421732,0.43646408839779005,0.6261510128913443,0.5119705340699816,0.11418047882136273,0.5500306936771026,3.1568975104447055,9,0.44
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.9,0.0,621.0,1,1,0.6038647342995169,0.5120772946859904,0.7536231884057971,0.5579710144927537,0.19565217391304346,0.6231884057971014,2.534793009705216,2,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.8,0.0,546.0,1,1,0.5714285714285714,0.46153846153846156,0.7472527472527473,0.5164835164835164,0.23076923076923084,0.5934065934065934,2.431781566833227,3,0.6
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,13.728571428571428,0.0,1110.0,1,1,0.6567567567567567,0.527027027027027,0.6972972972972973,0.5918918918918918,0.10540540540540544,0.6270270270270271,2.961213014031809,2,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.3,0.0,1266.0,1,1,0.6374407582938388,0.495260663507109,0.6350710900473934,0.566350710900474,0.06872037914691942,0.5892575039494471,3.104124425087283,9,0.4
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,11.05,0.0,483.0,1,1,0.6832298136645962,0.6335403726708074,0.5093167701863354,0.6583850931677018,0.1490683229813664,0.6086956521739131,2.6351879854684936,3,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,12.8,0.0,885.0,1,1,0.6508474576271186,0.5254237288135594,0.7491525423728813,0.5881355932203389,0.1610169491525424,0.6418079096045197,2.4244901234279648,6,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.014285714285714,0.0,567.0,1,1,0.6137566137566137,0.4603174603174603,0.6507936507936508,0.537037037037037,0.11375661375661383,0.5749559082892416,2.776582462828834,4,0.52
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,FP,10.8,0.0,450.0,1,1,0.6266666666666667,0.52,0.64,0.5733333333333334,0.06666666666666665,0.5955555555555555,2.8701442445869687,2,0.56
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.55,0.0,729.0,1,1,0.6625514403292181,0.49794238683127573,0.6707818930041153,0.5802469135802469,0.09053497942386834,0.6104252400548696,2.776067681661114,6,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,11.3,0.0,918.0,1,1,0.6993464052287581,0.49019607843137253,0.7058823529411765,0.5947712418300654,0.11111111111111116,0.6318082788671024,2.817323569120135,1,0.48
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,10.8,0.0,1551.0,1,1,0.6092843326885881,0.4874274661508704,0.6769825918762089,0.5483558994197293,0.12862669245647962,0.591231463571889,2.914198418447369,3,0.64
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,-5.0,0.0,840.0,1,1,0.7035714285714286,0.4142857142857143,0.6785714285714286,0.5589285714285714,0.11964285714285716,0.5988095238095238,3.0415212114246595,3,0.72
NC_002677.1,M. leprae,Actinobacteria,41.74,0.578,TP,9.8,0.0,750.0,1,1,0.636,0.556,0.676,0.5960000000000001,0.07999999999999996,0.6226666666666667,2.760873674091707,3,0.4
