accession,genome_label,phylum,f1_pct,classification,rbs_score
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.05
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.4
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,8.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,-5.0
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.133333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.133333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.9
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.05
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,-5.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.4
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,8.228571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.4
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.133333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.133333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,6.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,-5.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,13.966666666666667
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,13.014285714285714
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.5
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.514285714285714
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,8.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.4
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.466666666666667
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.55
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.9
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.4
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.55
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.514285714285714
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,-5.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.05
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,6.0
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.5
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.466666666666667
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,6.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.05
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,-5.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,8.0
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,8.4
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.9
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.55
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.5
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.228571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,-5.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.466666666666667
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,8.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,13.05
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,13.05
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,15.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.5
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.55
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.55
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.05
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.0
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.514285714285714
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.5
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,7.728571428571429
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.05
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.05
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,7.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,7.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.05
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.5
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.728571428571428
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,8.0
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.55
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,6.0
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.133333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,8.0
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,10.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.5
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,12.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,13.966666666666667
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,13.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,8.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,6.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,13.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,14.3
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.55
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,13.05
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.8
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.014285714285714
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,8.0
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.9
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,10.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,TP,9.633333333333333
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,11.3
NC_002677.1,M. leprae,Actinobacteria,41.74,FP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,7.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,12.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.014285714285714
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,13.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.014285714285714
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.514285714285714
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.228571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,6.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,12.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,13.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,6.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,7.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.133333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,13.966666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.133333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,8.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.133333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,7.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,12.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.966666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.966666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.228571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,6.133333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,7.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.133333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,14.014285714285714
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,14.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.228571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,6.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.014285714285714
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,12.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,12.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,12.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.514285714285714
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,14.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,6.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,13.05
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.728571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,8.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.4
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,6.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.9
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.55
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.228571428571428
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,7.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,4.5
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,11.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,9.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.633333333333333
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,12.3
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,10.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,-5.0
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,7.8
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.466666666666667
NC_002929.2,B. pertussis,Proteobacteria,60.06,FP,11.014285714285714
NC_002929.2,B. pertussis,Proteobacteria,60.06,TP,9.55
